	datetime	speed
23267	201708271100	3.443623026296153
23268	201708271200	4.177800024760703
23269	201708271300	3.74018563055406
23270	201708271400	3.5480531727910773
23271	201708271500	3.282126375339157
23272	201708271600	2.720442810978183
23273	201708271700	2.236243602547089
23274	201708271800	1.7448414015003932
23275	201708271900	0.15763788449915705
23276	201708272000	0.6161661724396438
23277	201708272100	0.8270764812429434
23278	201708272200	1.7482019871168653
23279	201708272300	1.7416034107427298
23280	201708280000	1.0240265426251265
23281	201708280100	1.5222714594829592
23282	201708280200	1.6976015735541634
23283	201708280300	1.8904882670954333
23284	201708280400	2.048713019254325
23285	201708280500	2.1745976281914907
23286	201708280600	2.109139746061762
23287	201708280700	2.324402999109413
23288	201708280800	1.7543976720764238
23289	201708280900	0.44648909594187
23290	201708281000	2.2189428398309445
23291	201708281100	3.5686980999376945
23292	201708281200	3.4970136585940272
23293	201708281300	3.846251141221999
23294	201708281400	3.6857963718579048
23295	201708281500	3.295858885441701
23296	201708281600	3.065806313466686
23297	201708281700	2.0609502672235878
23298	201708281800	1.2696055358864462
23299	201708281900	0.6906309172901032
23300	201708282000	0.7849044407250241
23301	201708282100	0.5551168429469256
23302	201708282200	1.233446351699084
23303	201708282300	1.3653731977692818
23304	201708290000	0.5339340386121606
23305	201708290100	0.9223470150871168
23306	201708290200	0.8702455762256097
23307	201708290300	1.7080733616297965
23308	201708290400	0.6206451716024937
23309	201708290500	0.7838569217058252
23310	201708290600	1.0860431718690011
23311	201708290700	1.405335709260611
23312	201708290800	0.9967168223179812
23313	201708290900	1.1235742731919125
23314	201708291000	1.2960709053232382
23315	201708291100	1.6879626274780195
23316	201708291200	2.5742354318423866
23317	201708291300	3.599729896878653
23318	201708291400	3.528685645221235
23319	201708291500	3.8727551571662815
23320	201708291600	3.089121991930924
23321	201708291700	2.8218216020472835
23322	201708291800	2.0223475240655477
23323	201708291900	0.9585644555208442
23324	201708292000	0.4077866780881948
23325	201708292100	1.1549686258063072
23326	201708292200	1.558427629193493
23327	201708292300	1.6924348888495495
23328	201708300000	1.7110870394257625
23329	201708300100	1.8346499873573985
23330	201708300200	2.049602857269884
23331	201708300300	2.045145192892837
23332	201708300400	2.1984297525817187
23333	201708300500	1.9588742720406505
23334	201708300600	1.9486642356373411
23335	201708300700	2.011621868999587
23336	201708300800	1.4705541841396534
23337	201708300900	0.6874943894151555
23338	201708301000	0.8070147172858994
23339	201708301100	2.512478621143067
23340	201708301200	2.994662670246357
23341	201708301300	3.4902554787734688
23342	201708301400	3.256474147290281
23343	201708301500	3.341387977712509
23344	201708301600	3.1619563752465427
23345	201708301700	2.6898316941437987
23346	201708301800	2.2625539594993174
23347	201708301900	0.39807311374559606
23348	201708302000	0.685388438490747
23349	201708302100	0.7408197233498206
23350	201708302200	1.1435939222300968
23351	201708302300	1.0147629369553546
23352	201708310000	0.7514777383134706
23353	201708310100	0.8882241152391402
23354	201708310200	1.2327350758895623
23355	201708310300	1.4712211233823862
23356	201708310400	1.3982130299025328
23357	201708310500	1.2428143241426266
23358	201708310600	1.4219079307485152
23359	201708310700	0.8637188317437875
23360	201708310800	1.120297487759233
23361	201708310900	0.5077668004234106
23362	201708311000	1.7492485785150813
23363	201708311100	2.546379153456357
23364	201708311200	2.6712469679017268
23365	201708311300	2.7184073468640686
23366	201708311400	2.2132632570427013
23367	201708311500	3.241939570616641
23368	201708311600	3.1112764064346434
23369	201708311700	2.6602574286503557
23370	201708311800	1.6554039646501009
23371	201708311900	0.8605210276972965
23372	201708312000	0.2595844118588981
23373	201708312100	0.9518930929817828
23374	201708312200	1.0296883847077354
23375	201708312300	1.1136866519926358
23376	201709010000	1.2491410247835557
23377	201709010100	0.6479080528824607
23378	201709010200	0.3057146260270017
23379	201709010300	1.066595358366752
23380	201709010400	1.3181447858723359
23381	201709010500	1.5234517997691637
23382	201709010600	1.4212822457161247
23383	201709010700	1.2978977537952383
23384	201709010800	0.4581491890600004
23385	201709010900	0.6924442127017817
23386	201709011000	0.6896404426481645
23387	201709011100	1.0961838825723944
23388	201709011200	1.3408213600267342
23389	201709011300	1.4961425062874747
23390	201709011400	2.2662310971802784
23391	201709011500	3.4456097389485287
23392	201709011600	3.894784955326229
23393	201709011700	3.371027718740069
23394	201709011800	3.365922393677152
23395	201709011900	0.8917307475957668
23396	201709012000	0.24431380151579546
23397	201709012100	0.3419506895213508
23398	201709012200	0.8216161069459581
23399	201709012300	0.6687692897011444
23400	201709020000	1.1408729553660149
23401	201709020100	1.1990299607005548
23402	201709020200	0.1989043790736547
23403	201709020300	0.20976298380892927
23404	201709020400	0.13905643281672575
23405	201709020500	0.9171480996384016
23406	201709020600	1.517568494484021
23407	201709020700	1.086980506992963
23408	201709020800	0.08793466739830487
23409	201709020900	0.5257330952743098
23410	201709021000	0.7540020169731495
23411	201709021100	0.6806488790384363
23412	201709021200	1.595527017712549
23413	201709021300	3.2786743055441794
23414	201709021400	2.6293854168065622
23415	201709021500	2.616813203263197
23416	201709021600	3.0709424412618915
23417	201709021700	2.8907400762384885
23418	201709021800	2.9137159806442647
23419	201709021900	2.516592408627835
23420	201709022000	3.9409695345405287
23421	201709022100	3.4984700764136054
23422	201709022200	2.113707492049909
23423	201709022300	0.30856071408431823
23424	201709030000	0.06037770573059738
23425	201709030100	1.1090974742573736
23426	201709030200	2.190063399607949
23427	201709030300	3.2397625064193716
23428	201709030400	3.3889526632692872
23429	201709030500	2.134365665473416
23430	201709030600	0.5227484757538232
23431	201709030700	0.175
23432	201709030800	0.4232797675091983
23433	201709030900	0.5085167064504194
23434	201709031000	0.18257939723577948
23435	201709031100	1.082229124395371
23436	201709031200	1.3897607340194442
23437	201709031300	2.894038640425985
23438	201709031400	4.141862245361015
23439	201709031500	3.846403484639315
23440	201709031600	2.733585207168169
23441	201709031700	2.3843464190175734
23442	201709031800	1.4049014563105435
23443	201709031900	0.7573497513953228
23444	201709032000	0.3885806240030279
23445	201709032100	1.0320858537296242
23446	201709032200	1.472169331074377
23447	201709032300	1.3740981715792782
23448	201709040000	1.4983457929948232
23449	201709040100	1.8416590505187684
23450	201709040200	1.865317527358888
23451	201709040300	1.6987685877480132
23452	201709040400	2.1236498080835515
23453	201709040500	2.14346399044641
23454	201709040600	1.8115053015757767
23455	201709040700	1.7900614919874531
23456	201709040800	1.6792865055070811
23457	201709040900	0.4452798738570138
23458	201709041000	1.5474686333688432
23459	201709041100	1.9867804653053212
23460	201709041200	3.819459044488262
23461	201709041300	4.423445698616289
23462	201709041400	4.424163765496233
23463	201709041500	4.024961863882388
23464	201709041600	3.985026045855556
23465	201709041700	3.790142502284719
23466	201709041800	2.7946602866859163
23467	201709041900	0.9672839984271014
23468	201709042000	0.07500000000000001
23469	201709042100	0.2906395010027281
23470	201709042200	0.24475776541159636
23471	201709042300	0.7249002111327707
23472	201709050000	0.6987032297184089
23473	201709050100	0.9996664764466334
23474	201709050200	1.3959807064785184
23475	201709050300	1.4993520822783126
23476	201709050400	1.6493105562217432
23477	201709050500	1.6748317831264448
23478	201709050600	1.6244362813289048
23479	201709050700	1.665693464082463
23480	201709050800	1.465601587205101
23481	201709050900	0.09968420504202452
23482	201709051000	2.6663628565152444
23483	201709051100	3.298369125841162
23484	201709051200	2.186725180341415
23485	201709051300	3.1566246788971473
23486	201709051400	3.918731250316415
23487	201709051500	3.735842631205225
23488	201709051600	2.696721078601865
23489	201709051700	1.91841508678366
23490	201709051800	1.304843486567301
23491	201709051900	0.6047502783840869
23492	201709052000	0.8507501691086611
23493	201709052100	1.1250739477784033
23494	201709052200	0.9713922586719408
23495	201709052300	1.6165214718176568
23496	201709060000	1.6675233109167087
23497	201709060100	1.7648928668157682
23498	201709060200	1.84845433114268
23499	201709060300	1.94546133795272
23500	201709060400	2.0975333435035317
23501	201709060500	1.7115711246432233
23502	201709060600	1.8224659432343484
23503	201709060700	1.5249420731232428
23504	201709060800	1.0035713279379863
23505	201709060900	0.5847234527787623
23506	201709061000	1.938267321025355
23507	201709061100	2.5450765849150407
23508	201709061200	2.992721691930316
23509	201709061300	3.688015014599016
23510	201709061400	3.720083991807285
23511	201709061500	3.084833139717784
23512	201709061600	2.5587675310983387
23513	201709061700	2.828423571878125
23514	201709061800	1.7719728765500355
23515	201709061900	1.1900736773620104
23516	201709062000	0.2564147076096734
23517	201709062100	0.7983914802039471
23518	201709062200	1.0660426861404513
23519	201709062300	1.4194351103418181
23520	201709070000	1.393019646714016
23521	201709070100	1.3716909062348257
23522	201709070200	1.648340683762232
23523	201709070300	1.8236270068998903
23524	201709070400	1.7480105292067338
23525	201709070500	1.3229095656658638
23526	201709070600	0.8237568775489583
23527	201709070700	1.3973212285640255
23528	201709070800	1.514017079654147
23529	201709070900	1.0502348487444757
23530	201709071000	0.7434031216386863
23531	201709071100	2.3739909512508186
23532	201709071200	3.2905870865370392
23533	201709071300	3.0227857147339314
23534	201709071400	3.461270223584882
23535	201709071500	3.413900552651132
23536	201709071600	1.8825206546197104
23537	201709071700	2.3025442173670965
23538	201709071800	2.584219455840872
23539	201709071900	0.5774039883018188
23540	201709072000	0.34704528846269705
23541	201709072100	0.9512973607947324
23542	201709072200	0.7367589513063849
23543	201709072300	1.3709571772121523
23544	201709080000	1.5183898245669385
23545	201709080100	1.4781412393151687
23546	201709080200	0.9745129388909212
23547	201709080300	0.8691338935469051
23548	201709080400	1.325563215082405
23549	201709080500	1.1028224149914565
23550	201709080600	0.7846004026943294
23551	201709080700	0.4359755257114027
23552	201709080800	0.7895912233672063
23553	201709080900	0.7398715277787945
23554	201709081000	0.7212797327515973
23555	201709081100	1.5114878200129909
23556	201709081200	3.093075264426686
23557	201709081300	3.9208716823452847
23558	201709081400	3.4880113089769837
23559	201709081500	3.356385827432813
23560	201709081600	3.645119270466163
23561	201709081700	3.202141358960336
23562	201709081800	2.487410794607832
23563	201709081900	0.6600673847958393
23564	201709082000	0.6291543023616892
23565	201709082100	0.8233735700091895
23566	201709082200	0.9903037554094984
23567	201709082300	0.7905621942840725
23568	201709090000	0.8097813466838459
23569	201709090100	0.5330908193345872
23570	201709090200	0.6486021368491156
23571	201709090300	1.5661592207562265
23572	201709090400	1.8973910654845905
23573	201709090500	1.5624581196802172
23574	201709090600	1.2712353829534442
23575	201709090700	1.3962285311449656
23576	201709090800	1.0053044839868293
23577	201709090900	0.7946287170574363
23578	201709091000	2.8994715750219253
23579	201709091100	2.8919333478673668
23580	201709091200	2.586454478617774
23581	201709091300	3.704150231465984
23582	201709091400	4.056684002391647
23583	201709091500	3.7449701236957664
23584	201709091600	3.594777216163618
23585	201709091700	2.868662824408704
23586	201709091800	2.0165816672629844
23587	201709091900	1.2904915713577787
23588	201709092000	0.3090428751559021
23589	201709092100	0.8933702646580308
23590	201709092200	0.7510046142185671
23591	201709092300	1.0648973297146151
23592	201709100000	0.6153432259103029
23593	201709100100	1.062000324405572
